wavelength,flux
4068.3867395585175,1.0946655297202361e-16
4070.8035266782213,1.558307828463276e-16
4073.2203137979245,1.424218537492917e-16
4075.6371009176282,1.7597810727858595e-16
4078.0538880373315,1.5894516510777532e-16
4080.4706751570347,1.8732669416063332e-16
4082.8874622767385,1.2964344861131462e-16
4085.3042493964417,1.994507252790724e-16
4087.7210365161454,1.3899576160302794e-16
4090.1378236358487,1.6347474613854402e-16
4092.5546107555524,1.5371234517481255e-16
4094.9713978752557,1.0411662588145652e-16
4097.388184994959,1.336357314971407e-16
4099.804972114663,1.4660598147209394e-16
4102.221759234366,1.6039159039565014e-16
4104.638546354069,1.8269347078444943e-16
4107.055333473773,1.2106785321117532e-16
4109.472120593477,1.226825761583748e-16
4111.88890771318,1.156926014027345e-16
4114.305694832883,9.978874724457252e-17
4116.722481952587,1.2709077575744986e-16
4119.1392690722905,1.33959269508205e-16
4121.556056191994,1.5081882843888518e-16
4123.972843311697,1.0818631847136041e-16
4126.3896304314,5.4115636354495746e-17
4128.8064175511045,1.1486941382542014e-16
4131.223204670808,1.268971439183741e-16
4133.639991790511,1.2433427058139972e-16
4136.056778910214,1.3226940443154184e-16
4138.473566029918,1.4485823339174064e-16
4140.890353149623,1.1023566332252511e-16
4143.307140269325,1.637594700360468e-16
4145.723927389028,9.749713858983675e-17
4148.140714508731,1.2467641820886912e-16
4150.557501628436,1.4546157810135899e-16
4152.974288748139,1.3851313457057374e-16
4155.391075867842,1.4777082804269282e-16
4157.807862987545,1.428615520210574e-16
4160.2246501072495,1.4936657023619028e-16
4162.641437226953,1.1452802366446842e-16
4165.058224346656,1.18852335797836e-16
4167.475011466359,1.1193558563046223e-16
4169.8917985860635,8.668464681661978e-17
4172.308585705767,1.443100134932074e-16
4174.72537282547,1.151776748214432e-16
4177.142159945173,1.1541167392962743e-16
4179.5589470648765,1.123621222463851e-16
4181.975734184581,6.705389956048294e-17
4184.392521304284,1.3031412912384107e-16
4186.809308423987,1.1513546488889396e-16
4189.2260955436905,9.782601846964286e-17
4191.642882663395,1.583946658242806e-16
4194.059669783098,1.4181289791421836e-16
4196.476456902801,1.8389719336503719e-16
4198.893244022504,1.4807220884947946e-16
4201.310031142208,1.5177246231100515e-16
4203.726818261912,1.683229127979276e-16
4206.143605381615,1.2418881532036856e-16
4208.560392501318,1.412899570132799e-16
4210.977179621022,1.3729277937956216e-16
