wavelength,flux
3971.5104088892185,1.9190943215943726e-16
3973.932895318405,1.8404271775845648e-16
3976.355381747591,1.691570076710733e-16
3978.7778681767772,1.8578519997057316e-16
3981.200354605963,2.005104028942296e-16
3983.6228410351496,2.2314205984988553e-16
3986.0453274643355,1.9107689356528335e-16
3988.467813893522,2.2322718747417362e-16
3990.890300322708,2.023614161403479e-16
3993.3127867518942,2.2298266129471144e-16
3995.73527318108,1.9953422984934715e-16
3998.1577596102666,2.034749827337877e-16
4000.5802460394525,1.884422340402667e-16
4003.002732468639,1.927471924535636e-16
4005.425218897825,1.900520580051451e-16
4007.847705327011,1.8305233947181775e-16
4010.270191756197,1.8829042083753323e-16
4012.6926781853836,2.2010893793907543e-16
4015.1151646145695,2.1765048409411743e-16
4017.537651043756,2.0766595791764248e-16
4019.960137472942,2.0441869665281976e-16
4022.382623902128,1.7647324348178963e-16
4024.805110331314,1.937379499203108e-16
4027.2275967605005,1.8724668523490398e-16
4029.6500831896865,1.7973314076528167e-16
4032.072569618873,1.9272261930948907e-16
4034.495056048059,2.1707521246589206e-16
4036.917542477245,2.0963363403775183e-16
4039.340028906431,2.1572693616297503e-16
4041.7625153356175,2.1092021265184512e-16
4044.1850017648035,1.912646371167044e-16
4046.60748819399,2.018198938975701e-16
4049.029974623176,2.134947503514116e-16
4051.452461052362,2.282395615309853e-16
4053.874947481548,2.105151849645121e-16
4056.2974339107345,2.2035824352528372e-16
4058.7199203399205,2.1041890658547479e-16
4061.142406769107,1.8391544397457955e-16
4063.564893198293,1.8446506949781015e-16
4065.987379627479,1.9114914079413142e-16
4068.409866056665,2.146146509906783e-16
4070.8323524858515,1.911614816712659e-16
4073.2548389150375,1.7627732436931134e-16
4075.677325344224,1.803828998275397e-16
4078.09981177341,1.960004250551485e-16
4080.522298202596,2.0037876959476966e-16
4082.944784631782,1.9237907580900518e-16
4085.3672710609685,1.8705756273930566e-16
4087.7897574901544,1.7408272680187998e-16
4090.212243919341,1.7687832534042692e-16
4092.634730348527,1.767615914954623e-16
4095.057216777713,1.68523272472544e-16
4097.479703206899,1.6850478605411327e-16
4099.9021896360855,1.6709911766935284e-16
4102.324676065272,1.6451848479464655e-16
4104.747162494457,1.8758876910261112e-16
4107.169648923644,1.817035669213471e-16
4109.59213535283,1.5969268577239718e-16
4112.014621782017,1.751894062241177e-16
4114.437108211202,1.862413081236669e-16
4116.859594640388,1.8159836522464967e-16
4119.282081069575,1.8109667586593075e-16
4121.70456749876,1.83490906866952e-16
4124.127053927947,1.9221549513082999e-16
4126.549540357133,1.938555644654569e-16
4128.9720267863195,1.723650624240303e-16
4131.394513215505,1.692138330587552e-16
4133.816999644691,1.8586778518123279e-16
4136.239486073878,2.0527728472354232e-16
4138.661972503064,1.683476337276332e-16
4141.08445893225,1.781741753680879e-16
4143.506945361436,1.922277897335109e-16
4145.929431790622,2.0052206661598842e-16
4148.351918219809,1.7980578563700782e-16
4150.774404648994,1.9425252698947598e-16
4153.196891078181,1.7810138941607655e-16
4155.619377507367,1.9962426447134126e-16
4158.041863936553,2.011882468774825e-16
4160.464350365739,1.8562176535447936e-16
4162.886836794925,1.7337968466528595e-16
4165.309323224112,1.8330119504484198e-16
4167.731809653298,2.0849545061201448e-16
4170.154296082484,1.9052561668045915e-16
4172.57678251167,1.8234196844346972e-16
4174.999268940856,1.9582952364702462e-16
4177.421755370043,1.4907469488134668e-16
4179.844241799228,1.8442133190002462e-16
4182.266728228415,1.96842787057498e-16
4184.689214657601,1.890192975444499e-16
4187.111701086787,1.7854405137969798e-16
4189.534187515973,2.0174155371797096e-16
4191.956673945159,1.8962529786337132e-16
4194.379160374346,2.1849774096875983e-16
4196.801646803532,1.8969502112243854e-16
4199.224133232718,1.652895580616049e-16
4201.646619661904,1.6930498420559251e-16
4204.06910609109,1.896975848670187e-16
4206.491592520277,1.8707196753244224e-16
4208.914078949462,1.8615540931927286e-16
4211.336565378649,1.9380765161573255e-16
4213.759051807835,2.0635962318217874e-16
4216.181538237021,1.8223767628831e-16
4218.604024666207,1.6993993184584761e-16
4221.026511095393,1.9396074056178521e-16
4223.44899752458,1.7944368029176974e-16
