wavelength,flux
4165.612725844462,7.27760992e-16
4166.556362922231,7.45668322e-16
4167.499018067557,7.729531459999999e-16
4168.442655145326,7.721498679999999e-16
4169.386292223096,7.613633089999999e-16
4170.329929300865,7.47907293e-16
4171.2735663786325,7.403294079999999e-16
4172.217203456402,7.472682210000001e-16
4173.160840534171,7.502217099999999e-16
4174.104477611941,7.430188359999999e-16
4175.048114689709,7.544599999999999e-16
4175.9917517674785,7.40522461e-16
4176.935388845248,7.3224781e-16
4177.879025923017,7.385897119999999e-16
4178.822663000786,7.46682405e-16
4179.766300078555,7.39406304e-16
4180.709937156324,7.27390419e-16
4181.653574234092,7.377620249999999e-16
4182.596229379418,7.42912324e-16
4183.539866457188,7.329889559999999e-16
4184.483503534957,7.266648059999999e-16
4185.427140612726,7.192422509999999e-16
4186.370777690495,7.022935290000001e-16
4187.314414768264,6.79249214e-16
4188.258051846034,6.74895536e-16
4189.201688923802,6.97842215e-16
4190.1453260015705,7.134062809999999e-16
4191.08896307934,7.17384948e-16
4192.032600157109,7.31051769e-16
4192.976237234879,7.393996469999998e-16
4193.919874312647,7.328291879999999e-16
4194.8635113904165,7.181815690000001e-16
4195.807148468186,7.128337789999999e-16
4196.750785545954,7.075214929999999e-16
4197.693440691281,6.91600168e-16
4198.637077769049,6.794067629999999e-16
4199.580714846818,6.89507651e-16
4200.524351924588,7.087818849999999e-16
4201.467989002356,7.02510991e-16
4202.411626080126,7.02133761e-16
4203.355263157895,6.816546100000001e-16
4204.298900235664,6.680832059999999e-16
4205.242537313433,6.89394482e-16
4206.186174391202,6.943583849999999e-16
4207.129811468972,7.008267700000001e-16
4208.07344854674,7.10337404e-16
4209.017085624509,7.227948700000001e-16
4209.960722702278,7.07965293e-16
4210.904359780047,6.92292496e-16
4211.847996857816,7.05484451e-16
4212.790652003142,7.207711419999999e-16
4213.734289080911,7.21767473e-16
4214.677926158681,6.98436907e-16
4215.62156323645,6.872686800000001e-16
