wavelength,flux,fluxerr
3808.1094363047446,5.89606631359314e-15,-4.370824990795158e-19
3810.385545908176,6.126174796946922e-15,-4.370824990795158e-19
3812.6606607084595,5.634390760861394e-15,-4.370824990795158e-19
3814.936770311891,6.3158862614463844e-15,-4.370824990795158e-19
3817.211885112174,5.667370622155575e-15,-4.370824990795158e-19
3819.487994715606,5.9497524064093715e-15,-4.370824990795158e-19
3821.7631095158895,5.710328326358037e-15,-4.370824990795158e-19
3824.039219119321,5.5710800231159365e-15,-4.370824990795158e-19
3826.315328722753,5.283576868165855e-15,-4.370824990795158e-19
3828.590443523036,5.523619044680535e-15,-4.370824990795158e-19
3830.866553126468,5.102209705921547e-15,-4.370824990795158e-19
3833.1416679267513,5.979200287913012e-15,-4.370824990795158e-19
3835.417777530183,5.69143223447864e-15,-4.370824990795158e-19
3837.692892330466,4.7933822229860714e-15,-4.370824990795158e-19
3839.9690019338977,5.008347342987906e-15,-4.370824990795158e-19
3842.244116734181,5.155056953537525e-15,-4.370824990795158e-19
3844.5202263376127,5.337174661487323e-15,-4.370824990795158e-19
3846.796335941044,5.125167574560067e-15,-4.370824990795158e-19
3849.0714507413277,5.336026768055397e-15,-4.370824990795158e-19
3851.3475603447596,5.7335952432282294e-15,-4.370824990795158e-19
3853.6226751450426,5.68246983576014e-15,-4.370824990795158e-19
3855.898784748474,5.153026065157964e-15,-4.370824990795158e-19
3858.173899548758,5.8552719470123856e-15,-4.370824990795158e-19
3860.4500091521895,5.619026648772538e-15,-4.370824990795158e-19
3862.7261187556214,6.317873000078564e-15,-4.370824990795158e-19
3865.0012335559045,6.022025542873328e-15,-4.370824990795158e-19
3867.277343159336,6.113724568185263e-15,-4.370824990795158e-19
3869.552457959619,5.263930230580968e-15,-4.370824990795158e-19
3871.828567563051,5.883483635589336e-15,-4.370824990795158e-19
3874.1036823633344,6.61570719591598e-15,-4.370824990795158e-19
3876.3797919667663,6.3999032307138914e-15,-4.370824990795158e-19
3878.655901570198,6.222421246239179e-15,-4.370824990795158e-19
3880.931016370481,6.475708346968389e-15,-4.370824990795158e-19
3883.2071259739128,6.3384467823584686e-15,-4.370824990795158e-19
3885.4822407741963,6.4980039693961825e-15,-4.370824990795158e-19
3887.7583503776277,7.295171808121408e-15,-4.370824990795158e-19
3890.0334651779112,7.260867454405774e-15,-4.370824990795158e-19
3892.3095747813427,7.818302164847992e-15,-4.370824990795158e-19
3894.5856843847746,7.656316741704281e-15,-4.370824990795158e-19
3896.8607991850577,7.740068812487497e-15,-4.370824990795158e-19
3899.136908788489,7.719892377934028e-15,-4.370824990795158e-19
3901.4120235887726,8.504433388908068e-15,-4.370824990795158e-19
3903.6881331922045,8.698780576882616e-15,-4.370824990795158e-19
3905.9632479924876,8.205363000143963e-15,-4.370824990795158e-19
3908.2393575959195,7.942892751959345e-15,-4.370824990795158e-19
3910.514472396203,8.299799309793568e-15,-4.370824990795158e-19
3912.7905819996345,8.231587950088734e-15,-4.370824990795158e-19
3915.066691603066,8.238387011185527e-15,-4.370824990795158e-19
3917.3418064033494,9.09661395053974e-15,-4.370824990795158e-19
3919.617916006781,9.120234065388987e-15,-4.370824990795158e-19
3921.893030807064,8.870655543439845e-15,-4.370824990795158e-19
3924.169140410496,9.637404206219031e-15,-4.370824990795158e-19
3926.4442552107794,9.150918139819316e-15,-4.370824990795158e-19
3928.7203648142113,8.15286895050704e-15,-4.370824990795158e-19
3930.9964744176427,8.703063102378648e-15,-4.370824990795158e-19
3933.271589217926,8.109734647315052e-15,-4.370824990795158e-19
3935.5476988213577,8.18456846912715e-15,-4.370824990795158e-19
3937.8228136216408,9.060852655160506e-15,-4.370824990795158e-19
3940.098923225072,8.958513540729565e-15,-4.370824990795158e-19
3942.374038025356,8.671186984769011e-15,-4.370824990795158e-19
3944.6501476287876,8.509510609856973e-15,-4.370824990795158e-19
3946.9262572322195,8.418694579492673e-15,-4.370824990795158e-19
3949.2013720325026,8.10920485034647e-15,-4.370824990795158e-19
3951.477481635934,7.8279709595246e-15,-4.370824990795158e-19
3953.7525964362176,8.430129364064551e-15,-4.370824990795158e-19
3956.0287060396495,8.61524925483631e-15,-4.370824990795158e-19
3958.3038208399325,8.729685400049855e-15,-4.370824990795158e-19
3960.5799304433644,7.85044318094192e-15,-4.370824990795158e-19
3962.856040046796,8.053576168645442e-15,-4.370824990795158e-19
3965.131154847079,8.083377248128135e-15,-4.370824990795158e-19
3967.407264450511,8.159491412614306e-15,-4.370824990795158e-19
3969.6823792507944,7.875431937960002e-15,-4.370824990795158e-19
3971.958488854226,7.916491203025048e-15,-4.370824990795158e-19
3974.2336036545094,7.222059826457199e-15,-4.370824990795158e-19
3976.509713257941,7.492300430181008e-15,-4.370824990795158e-19
3978.7848280582243,7.464927586804312e-15,-4.370824990795158e-19
3981.060937661656,7.604087590551649e-15,-4.370824990795158e-19
3983.3370472650877,7.743953990257093e-15,-4.370824990795158e-19
3985.6121620653707,6.893232507957781e-15,-4.370824990795158e-19
3987.8882716688026,7.154996360184292e-15,-4.370824990795158e-19
3990.1633864690857,6.894380401389707e-15,-4.370824990795158e-19
3992.4394960725176,7.217953899950694e-15,-4.370824990795158e-19
3994.714610872801,6.887493040798151e-15,-4.370824990795158e-19
3996.9907204762326,6.944181316436343e-15,-4.370824990795158e-19
3999.2668300796645,6.732924775214577e-15,-4.370824990795158e-19
4001.5419448799476,6.972922801981874e-15,-4.370824990795158e-19
4003.818054483379,6.497518322174983e-15,-4.370824990795158e-19
4006.093169283663,6.8209593714938245e-15,-4.370824990795158e-19
4008.3692788870944,7.22033798630931e-15,-4.370824990795158e-19
4010.6443936873775,7.053319491964076e-15,-4.370824990795158e-19
4012.9205032908094,6.952260720207207e-15,-4.370824990795158e-19
4015.196612894241,6.936852458370969e-15,-4.370824990795158e-19
4017.471727694524,7.430005136625332e-15,-4.370824990795158e-19
4019.747837297956,7.508282638733209e-15,-4.370824990795158e-19
4022.0229520982393,7.469519160532016e-15,-4.370824990795158e-19
4024.2990617016712,7.88783801697428e-15,-4.370824990795158e-19
4026.5741765019543,7.205238772704744e-15,-4.370824990795158e-19
4028.8502861053857,7.621305992030537e-15,-4.370824990795158e-19
4031.1263957088177,7.748280665500507e-15,-4.370824990795158e-19
4033.401510509101,7.510975773323497e-15,-4.370824990795158e-19
4035.6776201125326,8.21428124911508e-15,-4.370824990795158e-19
4037.9527349128157,8.632644255304727e-15,-4.370824990795158e-19
4040.2288445162476,8.561916359999131e-15,-4.370824990795158e-19
4042.5039593165307,8.2462015164721e-15,-4.370824990795158e-19
4044.7800689199626,7.971369339020586e-15,-4.370824990795158e-19
4047.055183720246,7.743203444551602e-15,-4.370824990795158e-19
4049.3312933236775,8.12041888618144e-15,-4.370824990795158e-19
4051.6074029271094,8.415780696165476e-15,-4.370824990795158e-19
4053.8825177273925,8.248850501315006e-15,-4.370824990795158e-19
4056.158627330824,8.389599895968087e-15,-4.370824990795158e-19
4058.433742131108,7.644837807385022e-15,-4.370824990795158e-19
4060.709851734539,7.909206494707056e-15,-4.370824990795158e-19
4062.9849665348224,7.88960400686955e-15,-4.370824990795158e-19
4065.2610761382543,8.31684111228293e-15,-4.370824990795158e-19
4067.537185741686,8.446199872111515e-15,-4.370824990795158e-19
4069.812300541969,8.812863524117109e-15,-4.370824990795158e-19
4072.0884101454008,7.789604829049843e-15,-4.370824990795158e-19
4074.3635249456843,7.91379806843476e-15,-4.370824990795158e-19
4076.6396345491157,8.239005107648872e-15,-4.370824990795158e-19
4078.9147493493992,7.873356899833058e-15,-4.370824990795158e-19
4081.190858952831,8.680193533234892e-15,-4.370824990795158e-19
4083.4669685562626,8.588626957165103e-15,-4.370824990795158e-19
4085.742083356546,9.21414057807001e-15,-4.370824990795158e-19
4088.018192959977,8.314545325419079e-15,-4.370824990795158e-19
4090.293307760261,8.61079013035075e-15,-4.370824990795158e-19
4092.569417363692,8.733173230093015e-15,-4.370824990795158e-19
4094.8445321639756,8.261565628560957e-15,-4.370824990795158e-19
4097.1206417674075,8.49299860433619e-15,-4.370824990795158e-19
4099.396751370839,8.16686442042706e-15,-4.370824990795158e-19
4101.671866171123,8.098123263753646e-15,-4.370824990795158e-19
4103.947975774554,8.23074910488848e-15,-4.370824990795158e-19
4106.223090574837,8.359622217495866e-15,-4.370824990795158e-19
4108.499200178269,7.483514630452036e-15,-4.370824990795158e-19
4110.774314978552,8.249821795757405e-15,-4.370824990795158e-19
4113.050424581985,8.320902889042054e-15,-4.370824990795158e-19
4115.325539382267,7.990044682163075e-15,-4.370824990795158e-19
4117.601648985699,7.343427482009681e-15,-4.370824990795158e-19
4119.87775858913,8.065761498922809e-15,-4.370824990795158e-19
4122.152873389414,8.30681911962727e-15,-4.370824990795158e-19
4124.428982992847,7.855873599869878e-15,-4.370824990795158e-19
4126.704097793129,7.72218816479788e-15,-4.370824990795158e-19
4128.980207396561,7.819273459290391e-15,-4.370824990795158e-19
4131.255322196845,7.923511012858748e-15,-4.370824990795158e-19
4133.531431800276,7.168859380862166e-15,-4.370824990795158e-19
4135.807541403707,7.40475148112296e-15,-4.370824990795158e-19
4138.08265620399,7.33565712647049e-15,-4.370824990795158e-19
4140.358765807423,6.417165781940163e-15,-4.370824990795158e-19
4142.633880607706,6.783873583693139e-15,-4.370824990795158e-19
4144.9099902111375,7.295878204079517e-15,-4.370824990795158e-19
4147.185105011421,7.249256070844369e-15,-4.370824990795158e-19
4149.461214614852,7.770223089949245e-15,-4.370824990795158e-19
4151.737324218285,7.612343593312038e-15,-4.370824990795158e-19
4154.012439018567,8.0665120446283e-15,-4.370824990795158e-19
4156.288548621999,7.548723807334909e-15,-4.370824990795158e-19
4158.563663422282,6.871025185024751e-15,-4.370824990795158e-19
4160.839773025714,7.323648395182649e-15,-4.370824990795158e-19
4163.114887825997,7.056454124028182e-15,-4.370824990795158e-19
4165.390997429429,7.242501159494957e-15,-4.370824990795158e-19
4167.666112229713,7.545015228554841e-15,-4.370824990795158e-19
4169.942221833144,7.48060074712484e-15,-4.370824990795158e-19
4172.218331436576,7.360645883488572e-15,-4.370824990795158e-19
4174.493446236859,6.773365943816278e-15,-4.370824990795158e-19
4176.769555840291,6.879855134501105e-15,-4.370824990795158e-19
4179.044670640575,6.758531628696003e-15,-4.370824990795158e-19
4181.320780244006,6.598223895952799e-15,-4.370824990795158e-19
4183.595895044289,6.476414742926497e-15,-4.370824990795158e-19
4185.87200464772,6.574029834387589e-15,-4.370824990795158e-19
4188.148114251152,6.8235200568419674e-15,-4.370824990795158e-19
4190.4232290514365,6.150545457501658e-15,-4.370824990795158e-19
4192.6993386548675,6.855352024704223e-15,-4.370824990795158e-19
4194.974453455151,6.373899029506029e-15,-4.370824990795158e-19
4197.250563058582,6.3357536477681806e-15,-4.370824990795158e-19
4199.5256778588655,6.42882131524895e-15,-4.370824990795158e-19
4201.801787462297,6.5232134751511725e-15,-4.370824990795158e-19
4204.077897065729,5.976109805596288e-15,-4.370824990795158e-19
4206.353011866013,5.684500724139702e-15,-4.370824990795158e-19
4208.629121469444,6.333369561409565e-15,-4.370824990795158e-19
4210.904236269727,5.6772601655690916e-15,-4.370824990795158e-19
4213.180345873158,5.801056057227573e-15,-4.370824990795158e-19
4215.455460673442,6.017566418387769e-15,-4.370824990795158e-19
4217.731570276875,6.2603017294927365e-15,-4.370824990795158e-19
4220.007679880306,5.338234255424485e-15,-4.370824990795158e-19
4222.282794680589,5.564545860503435e-15,-4.370824990795158e-19
4224.55890428402,5.757215358077476e-15,-4.370824990795158e-19
4226.834019084304,5.969399043994259e-15,-4.370824990795158e-19
4229.1101286877365,5.822027187233913e-15,-4.370824990795158e-19
4231.385243488019,6.140081967372179e-15,-4.370824990795158e-19
4233.661353091451,5.709489481157783e-15,-4.370824990795158e-19
4235.936467891734,6.068117879139895e-15,-4.370824990795158e-19
4238.2125774951655,5.9838360113880975e-15,-4.370824990795158e-19
4240.488687098597,5.6658695307445955e-15,-4.370824990795158e-19
4242.763801898881,6.5877604058233194e-15,-4.370824990795158e-19
4245.039911502313,6.613941206020709e-15,-4.370824990795158e-19
4247.3150263025955,6.1445410918577375e-15,-4.370824990795158e-19
4249.591135906027,6.056241597094199e-15,-4.370824990795158e-19
4251.866250706311,6.954203309092004e-15,-4.370824990795158e-19
4254.142360309742,7.426252408097882e-15,-4.370824990795158e-19
4256.418469913175,7.183649546235059e-15,-4.370824990795158e-19
4258.693584713457,7.217512402476876e-15,-4.370824990795158e-19
4260.969694316889,7.080383287109101e-15,-4.370824990795158e-19
4263.244809117172,7.275790069020811e-15,-4.370824990795158e-19
4265.520918720604,7.696934509295509e-15,-4.370824990795158e-19
4267.796033520887,7.742717797330403e-15,-4.370824990795158e-19
4270.072143124319,7.9432459499384e-15,-4.370824990795158e-19
4272.348252727751,7.949735962803519e-15,-4.370824990795158e-19
4274.623367528034,8.014017994991375e-15,-4.370824990795158e-19
4276.899477131466,7.698303151464344e-15,-4.370824990795158e-19
4279.174591931749,7.977726902643561e-15,-4.370824990795158e-19
4281.450701535181,7.554330825252393e-15,-4.370824990795158e-19
4283.7258163354645,8.076180839304906e-15,-4.370824990795158e-19
4286.0019259388955,7.726249941557004e-15,-4.370824990795158e-19
4288.278035542327,8.20249326656415e-15,-4.370824990795158e-19
4290.55315034261,8.482049466985512e-15,-4.370824990795158e-19
4292.829259946043,8.553969405470413e-15,-4.370824990795158e-19
4295.104374746326,9.042927857723508e-15,-4.370824990795158e-19
