wavelength,flux
1.0092075044037791e-16,
3.8062239664558773e-16,
2.384837931645733e-16,
3.447376747200891e-16,
3.06029733887772e-16,
3.033431590856392e-16,
8.55671244548515e-17,
1.1746443700058651e-16,
1.212690412554133e-16,
7.240873268135782e-17,
3.4192865265800496e-16,
1.408498568876495e-16,
6.840951980334513e-16,
2.441510838468077e-16,
0.0,
1.4192820001946914e-16,
2.1655625517241405e-16,
1.9807360130553398e-16,
3.410519958520453e-16,
2.4702274773697694e-16,
3.653251044680477e-17,
2.905288087846448e-16,
2.450375149453483e-16,
2.9340906668870625e-16,
2.394087317511223e-16,
3.550096478222536e-16,
4.14169355818565e-16,
1.2366554477401401e-16,
1.0012545313708034e-16,
4.6279457303326945e-17,
2.390711328554847e-16,
5.435675390644768e-16,
4.952499046315673e-17,
1.867166875356681e-16,
3.7220305054029533e-16,
3.8262448223433115e-16,
3.839676845190131e-16,
1.9387639841506454e-16,
1.1965649177050918e-17,
2.4725156301297998e-17,
1.0896244506706576e-16,
2.460541631787157e-16,
0.0,
0.0,
1.3869255095562938e-16,
1.0330775410346411e-16,
1.4288492986731953e-16,
3.9139542383687434e-16,
2.1768422134267178e-16,
0.0,
3.9265058413901384e-17,
2.1778981856754085e-16,
5.367769875411213e-17,
2.4678670402145425e-16,
1.941109526199142e-16,
1.90193437537486e-16,
7.02964554213067e-17,
4.887791604732464e-17,
1.0568286452757144e-16,
1.970326445056299e-16,
1.656717251327204e-16,
2.5930022859671535e-16,
1.5074127307729398e-16,
7.369346675109336e-17,
1.324511078927861e-16,
1.5345302931278942e-16,
2.299047456531463e-16,
1.646068521814935e-16,
1.9702905683354538e-16,
1.8627412960817048e-16,
2.1960410173471687e-16,
2.53831909984445e-16,
2.011710158358148e-16,
1.2587704487539654e-16,
1.6814469571118648e-16,
1.8731358107480102e-16,
2.497533169578095e-16,
2.4383962287942134e-16,
1.1753819778005419e-16,
1.1526788994050005e-16,
1.5782925715650393e-16,
1.3665938657638927e-16,
1.5222860686740444e-16,
1.9712073428571362e-16,
1.3694780811732067e-16,
1.3257783252296845e-16,
1.1665202180447846e-16,
1.2277812662053976e-16,
9.796728611241948e-17,
1.5917407510250637e-16,
9.574505702052836e-17,
1.4552224585454286e-16,
1.7081553000671153e-16,
1.8469773035606313e-16,
1.2722260656009291e-16,
1.6825268267570775e-16,
1.2741181997807896e-16,
1.6760073302313547e-16,
1.1466395476990251e-16,
1.345652715583442e-16,
1.7003626250221197e-16,
1.9349211567736735e-16,
9.761777275039107e-17,
1.1445607505617117e-16,
1.259063929289338e-16,
1.3076316868034499e-16,
1.8319315120987937e-16,
1.7408364779076688e-16,
1.6741684875282966e-16,
1.1133383549882614e-16,
1.059517186676748e-16,
1.54931550252055e-16,
1.1090009024424903e-16,
1.1512175704466353e-16,
1.1003601253829249e-16,
9.48900360324403e-17,
2.1211552442798286e-16,
1.5360337346460867e-16,
1.2713982772910179e-16,
1.7221710590125837e-16,
1.07845460922691e-16,
1.8269864529416987e-16,
1.4228401956145798e-16,
1.749738699158339e-16,
1.6011784890236626e-16,
1.4529374070926186e-16,
1.9060861637575624e-16,
1.7608552489102321e-16,
1.4685485879865474e-16,
1.0254927138726726e-16,
1.5394262957041738e-16,
1.6555618004782235e-16,
1.5370432549804718e-16,
1.4334568633272108e-16,
1.4508748253266014e-16,
1.1189923028195643e-16,
1.6580208018659149e-16,
