wavelength,flux,fluxerr
4438.783,5.55108934528009e-15,-3.586162232666394e-19
4441.071,5.359102882319161e-15,-3.586162232666394e-19
4443.358,5.241665125164571e-15,-3.586162232666394e-19
4445.646,5.304948210219806e-15,-3.586162232666394e-19
4447.934,5.4704550308365e-15,-3.586162232666394e-19
4450.221,5.318640829653623e-15,-3.586162232666394e-19
4452.509,5.3226979020784575e-15,-3.586162232666394e-19
4454.796,5.1330297662174346e-15,-3.586162232666394e-19
4457.084,5.104050677468615e-15,-3.586162232666394e-19
4459.371,5.372614382448299e-15,-3.586162232666394e-19
4461.659,5.294986648462399e-15,-3.586162232666394e-19
4463.946,5.604736883326342e-15,-3.586162232666394e-19
4466.234,5.1219452647710114e-15,-3.586162232666394e-19
4468.522,5.399130248653469e-15,-3.586162232666394e-19
4470.809,5.5048676987257225e-15,-3.586162232666394e-19
4473.097,4.7468834086394166e-15,-3.586162232666394e-19
4475.384,5.256154669538981e-15,-3.586162232666394e-19
4477.672,5.575612899133778e-15,-3.586162232666394e-19
4479.959,5.469440762730292e-15,-3.586162232666394e-19
4482.247,5.319872440925447e-15,-3.586162232666394e-19
4484.535,5.4372015264972294e-15,-3.586162232666394e-19
4486.822,5.732353545403955e-15,-3.586162232666394e-19
4489.11,5.570143096132439e-15,-3.586162232666394e-19
4491.397,5.598180364496921e-15,-3.586162232666394e-19
4493.685,5.239129454899049e-15,-3.586162232666394e-19
4495.972,5.230616847579084e-15,-3.586162232666394e-19
4498.26,5.118540221843025e-15,-3.586162232666394e-19
4500.548,5.498456075340047e-15,-3.586162232666394e-19
4502.835,5.49979635819468e-15,-3.586162232666394e-19
4505.123,5.509395681342726e-15,-3.586162232666394e-19
4507.41,5.6646873731754616e-15,-3.586162232666394e-19
4509.698,5.992839329394905e-15,-3.586162232666394e-19
4511.985,5.758652068443508e-15,-3.586162232666394e-19
4514.273,5.499397895724383e-15,-3.586162232666394e-19
4516.561,5.115352522080655e-15,-3.586162232666394e-19
4518.848,5.199464327174103e-15,-3.586162232666394e-19
4521.136,5.840988904351091e-15,-3.586162232666394e-19
4523.423,5.849320392366377e-15,-3.586162232666394e-19
4525.711,5.799983493771512e-15,-3.586162232666394e-19
4527.998,5.647372367648042e-15,-3.586162232666394e-19
4530.286,5.4590082907807166e-15,-3.586162232666394e-19
4532.573,5.814364366563114e-15,-3.586162232666394e-19
4534.861,5.565433994210755e-15,-3.586162232666394e-19
4537.149,5.693231775593048e-15,-3.586162232666394e-19
4539.436,5.522979629193735e-15,-3.586162232666394e-19
4541.724,5.9233619641196104e-15,-3.586162232666394e-19
4544.011,5.687399733982349e-15,-3.586162232666394e-19
4546.299,5.5058095191100595e-15,-3.586162232666394e-19
4548.586,5.525189284710832e-15,-3.586162232666394e-19
4550.874,5.372940397196723e-15,-3.586162232666394e-19
4553.162,5.381308109072944e-15,-3.586162232666394e-19
4555.449,5.716958404506145e-15,-3.586162232666394e-19
4557.737,5.278432344014636e-15,-3.586162232666394e-19
4560.024,5.3714189950374096e-15,-3.586162232666394e-19
4562.312,5.542576737960124e-15,-3.586162232666394e-19
4564.599,5.524356135909304e-15,-3.586162232666394e-19
4566.887,5.5751782128025454e-15,-3.586162232666394e-19
4569.175,5.660050718975651e-15,-3.586162232666394e-19
4571.462,5.114084686947894e-15,-3.586162232666394e-19
4573.75,5.623138604681842e-15,-3.586162232666394e-19
4576.037,5.582930119042855e-15,-3.586162232666394e-19
4578.325,5.42644303979923e-15,-3.586162232666394e-19
4580.612,5.77285182193043e-15,-3.586162232666394e-19
4582.9,5.388480433538277e-15,-3.586162232666394e-19
4585.188,5.484727232045293e-15,-3.586162232666394e-19
4587.475,5.821717810333126e-15,-3.586162232666394e-19
4589.763,5.661680792717772e-15,-3.586162232666394e-19
4592.05,5.55163270319413e-15,-3.586162232666394e-19
4594.338,5.456653739819875e-15,-3.586162232666394e-19
4596.625,5.505737071388188e-15,-3.586162232666394e-19
4598.913,5.5682232315028295e-15,-3.586162232666394e-19
4601.2,5.518668989742348e-15,-3.586162232666394e-19
4603.488,5.3675068180563194e-15,-3.586162232666394e-19
4605.776,5.524464807492112e-15,-3.586162232666394e-19
4608.063,5.7307959193837055e-15,-3.586162232666394e-19
4610.351,5.329978898126598e-15,-3.586162232666394e-19
4612.638,5.079527123614927e-15,-3.586162232666394e-19
4614.926,5.364391566015821e-15,-3.586162232666394e-19
4617.213,5.291835172560965e-15,-3.586162232666394e-19
4619.501,5.750320580428223e-15,-3.586162232666394e-19
4621.789,5.223589418557495e-15,-3.586162232666394e-19
4624.076,5.036022266630762e-15,-3.586162232666394e-19
4626.364,5.083475524456953e-15,-3.586162232666394e-19
4628.651,4.871638385703084e-15,-3.586162232666394e-19
4630.939,5.544243035563181e-15,-3.586162232666394e-19
4633.226,5.608286821698072e-15,-3.586162232666394e-19
4635.514,5.530260625241876e-15,-3.586162232666394e-19
4637.802,5.077389915819702e-15,-3.586162232666394e-19
4640.089,5.123973800983428e-15,-3.586162232666394e-19
4642.377,5.094342682737761e-15,-3.586162232666394e-19
4644.664,4.761771415484123e-15,-3.586162232666394e-19
4646.952,5.291907620282837e-15,-3.586162232666394e-19
4649.239,5.0692757709700325e-15,-3.586162232666394e-19
4651.527,4.446877392367265e-15,-3.586162232666394e-19
4653.814,4.6553457120540835e-15,-3.586162232666394e-19
4656.102,4.838493552946622e-15,-3.586162232666394e-19
4658.39,4.886272825521238e-15,-3.586162232666394e-19
4660.677,4.898842505266039e-15,-3.586162232666394e-19
4662.965,4.785606715980027e-15,-3.586162232666394e-19
4665.252,4.898697609822294e-15,-3.586162232666394e-19
4667.54,5.176027489148495e-15,-3.586162232666394e-19
4669.827,4.650600386271465e-15,-3.586162232666394e-19
4672.115,4.745325782619168e-15,-3.586162232666394e-19
4674.403,4.102279803282867e-15,-3.586162232666394e-19
4676.69,4.312088405824318e-15,-3.586162232666394e-19
4678.978,4.498206603313611e-15,-3.586162232666394e-19
4681.265,4.568154878781073e-15,-3.586162232666394e-19
4683.553,4.246197202781691e-15,-3.586162232666394e-19
4685.84,4.573697129504285e-15,-3.586162232666394e-19
4688.128,4.059209632629934e-15,-3.586162232666394e-19
4690.416,4.0429088952087226e-15,-3.586162232666394e-19
4692.703,4.363852303101897e-15,-3.586162232666394e-19
4694.991,4.942528481554883e-15,-3.586162232666394e-19
4697.278,4.347587789541623e-15,-3.586162232666394e-19
4699.566,4.325346338926904e-15,-3.586162232666394e-19
4701.853,4.082356679768053e-15,-3.586162232666394e-19
4704.141,3.858783010070912e-15,-3.586162232666394e-19
4706.429,3.927463450405614e-15,-3.586162232666394e-19
4708.716,3.821762224194295e-15,-3.586162232666394e-19
4711.004,3.560142633356048e-15,-3.586162232666394e-19
4713.291,3.7515966055612164e-15,-3.586162232666394e-19
4715.579,3.741707491525682e-15,-3.586162232666394e-19
4717.866,3.3901440539832864e-15,-3.586162232666394e-19
4720.154,3.5128052918848514e-15,-3.586162232666394e-19
4722.441,3.9464447535360905e-15,-3.586162232666394e-19
4724.729,3.594327090921374e-15,-3.586162232666394e-19
4727.017,3.4998117929670996e-15,-3.586162232666394e-19
4729.304,3.3704165393175275e-15,-3.586162232666394e-19
4731.592,3.5011955444548555e-15,-3.586162232666394e-19
4733.879,3.433753960164166e-15,-3.586162232666394e-19
4736.167,3.639556203686094e-15,-3.586162232666394e-19
4738.454,3.5272296333095764e-15,-3.586162232666394e-19
4740.742,3.605129046252496e-15,-3.586162232666394e-19
4743.03,3.15981825660767e-15,-3.586162232666394e-19
4745.317,3.14540840472732e-15,-3.586162232666394e-19
4747.605,3.1884858201524397e-15,-3.586162232666394e-19
4749.892,3.289572126480509e-15,-3.586162232666394e-19
4752.18,3.254967472128325e-15,-3.586162232666394e-19
4754.467,2.9930943142635253e-15,-3.586162232666394e-19
4756.755,3.404524926774888e-15,-3.586162232666394e-19
4759.043,3.094992035076561e-15,-3.586162232666394e-19
4761.33,3.147110926191313e-15,-3.586162232666394e-19
4763.618,3.2222500809309078e-15,-3.586162232666394e-19
4765.905,3.543541237889068e-15,-3.586162232666394e-19
4768.193,3.860920217866137e-15,-3.586162232666394e-19
4770.48,3.616510583358595e-15,-3.586162232666394e-19
4772.768,3.61608314179955e-15,-3.586162232666394e-19
4775.056,3.5079295602028626e-15,-3.586162232666394e-19
4777.343,3.3168776728540838e-15,-3.586162232666394e-19
4779.631,4.0560219328675635e-15,-3.586162232666394e-19
4781.918,4.1978745722930345e-15,-3.586162232666394e-19
4784.206,4.2240644237497796e-15,-3.586162232666394e-19
4786.493,4.465568904610253e-15,-3.586162232666394e-19
4788.781,4.5153767133972865e-15,-3.586162232666394e-19
4791.068,4.801364095487197e-15,-3.586162232666394e-19
4793.356,4.95868432353235e-15,-3.586162232666394e-19
4795.644,4.9617271278509764e-15,-3.586162232666394e-19
4797.931,4.7328285505962395e-15,-3.586162232666394e-19
4800.219,4.929560339339787e-15,-3.586162232666394e-19
4802.506,5.2955662302373754e-15,-3.586162232666394e-19
4804.794,4.856025901639658e-15,-3.586162232666394e-19
4807.081,5.100790529984373e-15,-3.586162232666394e-19
4809.369,5.344794457249432e-15,-3.586162232666394e-19
4811.657,5.448032460917101e-15,-3.586162232666394e-19
4813.944,4.9738258974036084e-15,-3.586162232666394e-19
4816.232,5.6127423565932026e-15,-3.586162232666394e-19
4818.519,5.564890636296715e-15,-3.586162232666394e-19
4820.807,5.728079129813504e-15,-3.586162232666394e-19
4823.094,5.635708284426642e-15,-3.586162232666394e-19
4825.382,5.8487770344523366e-15,-3.586162232666394e-19
4827.67,5.661391001830284e-15,-3.586162232666394e-19
4829.957,5.469259643425611e-15,-3.586162232666394e-19
4832.245,6.436291834973713e-15,-3.586162232666394e-19
4834.532,6.049783238786335e-15,-3.586162232666394e-19
4836.82,5.665955208308223e-15,-3.586162232666394e-19
4839.107,5.5388456802837135e-15,-3.586162232666394e-19
4841.395,5.207542248162837e-15,-3.586162232666394e-19
4843.683,5.9717208184692026e-15,-3.586162232666394e-19
4845.97,6.4265838402428584e-15,-3.586162232666394e-19
4848.258,6.104589940382539e-15,-3.586162232666394e-19
4850.545,6.5639447209122615e-15,-3.586162232666394e-19
4852.833,6.1558104797460776e-15,-3.586162232666394e-19
4855.12,5.941473894587622e-15,-3.586162232666394e-19
4857.408,6.1143341589743295e-15,-3.586162232666394e-19
4859.695,5.83388902760763e-15,-3.586162232666394e-19
4861.983,5.460022558886925e-15,-3.586162232666394e-19
4864.271,5.736193274663173e-15,-3.586162232666394e-19
4866.558,5.427891994236672e-15,-3.586162232666394e-19
4868.846,5.5849586552552724e-15,-3.586162232666394e-19
4871.133,5.53906302344933e-15,-3.586162232666394e-19
4873.421,5.581734731631966e-15,-3.586162232666394e-19
4875.708,5.879313749221405e-15,-3.586162232666394e-19
4877.996,5.909814240129537e-15,-3.586162232666394e-19
4880.284,6.133822596157911e-15,-3.586162232666394e-19
4882.571,5.720073656546642e-15,-3.586162232666394e-19
4884.859,6.234814720447546e-15,-3.586162232666394e-19
4887.146,5.839105263582418e-15,-3.586162232666394e-19
4889.434,5.803207417394818e-15,-3.586162232666394e-19
4891.721,5.984616512962427e-15,-3.586162232666394e-19
4894.009,5.322770349800329e-15,-3.586162232666394e-19
4896.297,5.53678092021036e-15,-3.586162232666394e-19
4898.584,5.854826419228652e-15,-3.586162232666394e-19
4900.872,5.42553744327583e-15,-3.586162232666394e-19
4903.159,5.287741876275194e-15,-3.586162232666394e-19
4905.447,5.77038859938678e-15,-3.586162232666394e-19
4907.734,5.765534602021353e-15,-3.586162232666394e-19
4910.022,5.33552114884981e-15,-3.586162232666394e-19
4912.31,4.873884265081118e-15,-3.586162232666394e-19
4914.597,5.499760134333743e-15,-3.586162232666394e-19
4916.885,5.1847212157731414e-15,-3.586162232666394e-19
4919.172,5.1285017836004315e-15,-3.586162232666394e-19
4921.46,4.8933727022646986e-15,-3.586162232666394e-19
4923.747,5.7811108622238435e-15,-3.586162232666394e-19
4926.035,5.237608052739737e-15,-3.586162232666394e-19
4928.322,5.501716222824289e-15,-3.586162232666394e-19
4930.61,5.421661490155675e-15,-3.586162232666394e-19
4932.898,5.145671893684107e-15,-3.586162232666394e-19
4935.185,5.150417219466726e-15,-3.586162232666394e-19
4937.473,5.262566292924657e-15,-3.586162232666394e-19
4939.76,5.3616023287237475e-15,-3.586162232666394e-19
4942.048,5.177114204976576e-15,-3.586162232666394e-19
4944.335,5.3619645673331074e-15,-3.586162232666394e-19
4946.623,5.126074784917718e-15,-3.586162232666394e-19
4948.911,5.105173617157632e-15,-3.586162232666394e-19
4951.198,5.214461005601617e-15,-3.586162232666394e-19
4953.486,4.980563535537709e-15,-3.586162232666394e-19
4955.773,5.020518454150144e-15,-3.586162232666394e-19
4958.061,5.154256948725945e-15,-3.586162232666394e-19
4960.348,5.076520543157237e-15,-3.586162232666394e-19
4962.636,5.059024418325137e-15,-3.586162232666394e-19
4964.924,5.167623553411338e-15,-3.586162232666394e-19
4967.211,5.171680625836172e-15,-3.586162232666394e-19
4969.499,5.048628170236499e-15,-3.586162232666394e-19
4971.786,4.8946767612583955e-15,-3.586162232666394e-19
4974.074,4.872326639060869e-15,-3.586162232666394e-19
4976.361,5.002044285072771e-15,-3.586162232666394e-19
4978.649,5.112237270040157e-15,-3.586162232666394e-19
4980.937,4.88598303463375e-15,-3.586162232666394e-19
4983.224,4.937891827355072e-15,-3.586162232666394e-19
4985.512,5.010629340114609e-15,-3.586162232666394e-19
4987.799,5.184938558938757e-15,-3.586162232666394e-19
4990.087,5.1916037493509855e-15,-3.586162232666394e-19
4992.374,5.124517158897469e-15,-3.586162232666394e-19
4994.662,4.891452837635089e-15,-3.586162232666394e-19
4996.949,5.057792807053313e-15,-3.586162232666394e-19
4999.237,4.949519686715536e-15,-3.586162232666394e-19
5001.525,4.7707549329962566e-15,-3.586162232666394e-19
5003.812,4.8623288534425256e-15,-3.586162232666394e-19
5006.1,4.819367354372401e-15,-3.586162232666394e-19
5008.387,4.610790363102774e-15,-3.586162232666394e-19
5010.675,4.62832271179581e-15,-3.586162232666394e-19
5012.962,4.598764041272014e-15,-3.586162232666394e-19
5015.25,4.65201311684797e-15,-3.586162232666394e-19
5017.538,4.6278880254645775e-15,-3.586162232666394e-19
5019.825,4.339618540135697e-15,-3.586162232666394e-19
5022.113,4.400510850369154e-15,-3.586162232666394e-19
5024.4,4.322629549356702e-15,-3.586162232666394e-19
5026.688,4.0994543421298566e-15,-3.586162232666394e-19
5028.975,4.09304271874418e-15,-3.586162232666394e-19
5031.263,4.310494555943133e-15,-3.586162232666394e-19
5033.551,4.319948983647436e-15,-3.586162232666394e-19
5035.838,4.09604929920187e-15,-3.586162232666394e-19
5038.126,4.006503914968019e-15,-3.586162232666394e-19
5040.413,4.079350099310363e-15,-3.586162232666394e-19
5042.701,4.089601451955258e-15,-3.586162232666394e-19
5044.988,4.021247026368981e-15,-3.586162232666394e-19
5047.276,3.973829992403725e-15,-3.586162232666394e-19
5049.563,3.9896235957718314e-15,-3.586162232666394e-19
5051.851,4.0893478849287056e-15,-3.586162232666394e-19
5054.139,4.1779514487782214e-15,-3.586162232666394e-19
5056.426,4.1181096305119094e-15,-3.586162232666394e-19
5058.714,4.017841983440994e-15,-3.586162232666394e-19
5061.001,4.050841920753712e-15,-3.586162232666394e-19
5063.289,4.13687359047677e-15,-3.586162232666394e-19
5065.576,4.1458933318498396e-15,-3.586162232666394e-19
5067.864,4.075800160938633e-15,-3.586162232666394e-19
5070.152,3.962310804626069e-15,-3.586162232666394e-19
5072.439,3.950030915768757e-15,-3.586162232666394e-19
5074.727,4.142814303670278e-15,-3.586162232666394e-19
5077.014,4.3450521192761005e-15,-3.586162232666394e-19
5079.302,4.3796821303309396e-15,-3.586162232666394e-19
5081.589,4.297997323920205e-15,-3.586162232666394e-19
5083.877,4.180776909931231e-15,-3.586162232666394e-19
5086.165,4.135243516734648e-15,-3.586162232666394e-19
5088.452,4.2090315214613295e-15,-3.586162232666394e-19
5090.74,4.264417804832511e-15,-3.586162232666394e-19
5093.027,4.246559441391051e-15,-3.586162232666394e-19
5095.315,4.315457224891369e-15,-3.586162232666394e-19
5097.602,4.491976099232615e-15,-3.586162232666394e-19
5099.89,4.538741103701022e-15,-3.586162232666394e-19
5102.178,4.4379300987160665e-15,-3.586162232666394e-19
5104.465,4.494982679690305e-15,-3.586162232666394e-19
5106.753,4.699212807647609e-15,-3.586162232666394e-19
5109.04,4.678601430775011e-15,-3.586162232666394e-19
5111.328,4.4283669994289566e-15,-3.586162232666394e-19
5113.615,4.267388161429265e-15,-3.586162232666394e-19
5115.903,4.268003967065177e-15,-3.586162232666394e-19
5118.19,4.332844678140661e-15,-3.586162232666394e-19
5120.478,4.409059681550056e-15,-3.586162232666394e-19
5122.766,4.453759925945109e-15,-3.586162232666394e-19
5125.053,4.501249407632237e-15,-3.586162232666394e-19
5127.341,4.630604815034779e-15,-3.586162232666394e-19
5129.628,4.712832979359554e-15,-3.586162232666394e-19
5131.916,4.557649959109626e-15,-3.586162232666394e-19
5134.203,4.380080592801236e-15,-3.586162232666394e-19
5136.491,4.481145164812743e-15,-3.586162232666394e-19
5138.779,4.677406043364122e-15,-3.586162232666394e-19
5141.066,4.702110716522491e-15,-3.586162232666394e-19
5143.354,4.6118770789308545e-15,-3.586162232666394e-19
5145.641,4.516282309920687e-15,-3.586162232666394e-19
5147.929,4.457056297290287e-15,-3.586162232666394e-19
5150.216,4.462236309404139e-15,-3.586162232666394e-19
5152.504,4.532981509812194e-15,-3.586162232666394e-19
5154.792,4.6409648392624824e-15,-3.586162232666394e-19
5157.079,4.676500446840722e-15,-3.586162232666394e-19
5159.367,4.580434767638386e-15,-3.586162232666394e-19
5161.654,4.471328498499081e-15,-3.586162232666394e-19
5163.942,4.418115646784061e-15,-3.586162232666394e-19
5166.229,4.31389959887112e-15,-3.586162232666394e-19
5168.517,4.165816455364653e-15,-3.586162232666394e-19
5170.805,4.232323464043193e-15,-3.586162232666394e-19
5173.092,4.532148361010665e-15,-3.586162232666394e-19
5175.38,4.694177690977502e-15,-3.586162232666394e-19
5177.667,4.612311765262087e-15,-3.586162232666394e-19
5179.955,4.527729049976471e-15,-3.586162232666394e-19
5182.242,4.528199960168639e-15,-3.586162232666394e-19
5184.53,4.551165888002078e-15,-3.586162232666394e-19
5186.817,4.5706543251856594e-15,-3.586162232666394e-19
5189.105,4.579927633585281e-15,-3.586162232666394e-19
5191.393,4.566017670985848e-15,-3.586162232666394e-19
5193.68,4.5170430110003435e-15,-3.586162232666394e-19
5195.968,4.459447072112065e-15,-3.586162232666394e-19
5198.255,4.4379300987160665e-15,-3.586162232666394e-19
5200.543,4.465605128471189e-15,-3.586162232666394e-19
5202.83,4.537292149263581e-15,-3.586162232666394e-19
5205.118,4.60481342604833e-15,-3.586162232666394e-19
5207.406,4.61082658696371e-15,-3.586162232666394e-19
5209.693,4.549282247233405e-15,-3.586162232666394e-19
5211.981,4.4369158306098576e-15,-3.586162232666394e-19
5214.268,4.387615155875929e-15,-3.586162232666394e-19
5216.556,4.501828989407213e-15,-3.586162232666394e-19
5218.843,4.5889473749583515e-15,-3.586162232666394e-19
5221.131,4.466836739743014e-15,-3.586162232666394e-19
5223.419,4.2969468319530606e-15,-3.586162232666394e-19
5225.706,4.249312454822188e-15,-3.586162232666394e-19
5227.994,4.3430598069246195e-15,-3.586162232666394e-19
5230.281,4.5362778811573726e-15,-3.586162232666394e-19
5232.569,4.602857337557785e-15,-3.586162232666394e-19
5234.856,4.44300143924711e-15,-3.586162232666394e-19
5237.144,4.3757699533498494e-15,-3.586162232666394e-19
5239.432,4.552180156108287e-15,-3.586162232666394e-19
5241.719,4.693634333063461e-15,-3.586162232666394e-19
5244.007,4.649296327277768e-15,-3.586162232666394e-19
5246.294,4.509943134256883e-15,-3.586162232666394e-19
5248.582,4.363852303101897e-15,-3.586162232666394e-19
5250.869,4.3041553802793295e-15,-3.586162232666394e-19
5253.157,4.350811713164929e-15,-3.586162232666394e-19
5255.444,4.426845597269643e-15,-3.586162232666394e-19
5257.732,4.474624869844259e-15,-3.586162232666394e-19
5260.02,4.456295596210631e-15,-3.586162232666394e-19
5262.307,4.392179362353868e-15,-3.586162232666394e-19
5264.595,4.347406670236942e-15,-3.586162232666394e-19
5266.882,4.37685666917793e-15,-3.586162232666394e-19
5269.17,4.526895901174942e-15,-3.586162232666394e-19
5271.457,4.699140359925737e-15,-3.586162232666394e-19
5273.745,4.725728673852779e-15,-3.586162232666394e-19
5276.033,4.610899034685582e-15,-3.586162232666394e-19
5278.32,4.436481144278626e-15,-3.586162232666394e-19
5280.608,4.29002807451428e-15,-3.586162232666394e-19
5282.895,4.252681273889239e-15,-3.586162232666394e-19
5285.183,4.292165282309505e-15,-3.586162232666394e-19
5287.47,4.3414297331824985e-15,-3.586162232666394e-19
5289.758,4.343240926229299e-15,-3.586162232666394e-19
5292.046,4.2616647914013726e-15,-3.586162232666394e-19
5294.333,4.195556245193129e-15,-3.586162232666394e-19
5296.621,4.237358580713301e-15,-3.586162232666394e-19
5298.908,4.322339758469214e-15,-3.586162232666394e-19
5301.196,4.376639326012314e-15,-3.586162232666394e-19
5303.483,4.377653594118523e-15,-3.586162232666394e-19
5305.771,4.319659192759948e-15,-3.586162232666394e-19
5308.059,4.2240644237497796e-15,-3.586162232666394e-19
5310.346,4.135895546231497e-15,-3.586162232666394e-19
5312.634,4.158716578621192e-15,-3.586162232666394e-19
5314.921,4.305350767690218e-15,-3.586162232666394e-19
5317.209,4.390983974942979e-15,-3.586162232666394e-19
5319.496,4.338278257281064e-15,-3.586162232666394e-19
5321.784,4.262135701593541e-15,-3.586162232666394e-19
5324.071,4.237612147739853e-15,-3.586162232666394e-19
5326.359,4.289520940461175e-15,-3.586162232666394e-19
5328.647,4.38323206870267e-15,-3.586162232666394e-19
5330.934,4.414239693663907e-15,-3.586162232666394e-19
5333.222,4.331721738451643e-15,-3.586162232666394e-19
5335.509,4.13441036793312e-15,-3.586162232666394e-19
5337.797,3.908337251831393e-15,-3.586162232666394e-19
5340.084,3.7986514009171116e-15,-3.586162232666394e-19
5342.372,3.855088176255438e-15,-3.586162232666394e-19
5344.66,4.0654763605718656e-15,-3.586162232666394e-19
5346.947,4.278871125345985e-15,-3.586162232666394e-19
5349.235,4.28665925544723e-15,-3.586162232666394e-19
5351.522,4.142415841199981e-15,-3.586162232666394e-19
5353.81,4.0029902004572245e-15,-3.586162232666394e-19
5356.097,3.963252625010406e-15,-3.586162232666394e-19
5358.385,4.083081156986774e-15,-3.586162232666394e-19
5360.673,4.177915224917285e-15,-3.586162232666394e-19
5362.96,4.040409448804137e-15,-3.586162232666394e-19
5365.248,3.876967388260796e-15,-3.586162232666394e-19
5367.535,3.916306501237319e-15,-3.586162232666394e-19
5369.823,3.9527114814780224e-15,-3.586162232666394e-19
5372.11,3.8029258165075625e-15,-3.586162232666394e-19
5374.398,3.716604355897017e-15,-3.586162232666394e-19
5376.686,3.881640266321544e-15,-3.586162232666394e-19
5378.973,4.096665104837783e-15,-3.586162232666394e-19
5381.261,4.191245605741742e-15,-3.586162232666394e-19
5383.548,4.186536503820059e-15,-3.586162232666394e-19
5385.836,4.10753226311859e-15,-3.586162232666394e-19
5388.123,3.950393154378117e-15,-3.586162232666394e-19
5390.411,3.774019175480616e-15,-3.586162232666394e-19
5392.698,3.764166285306017e-15,-3.586162232666394e-19
5394.986,3.923985959755755e-15,-3.586162232666394e-19
5397.274,3.945249366125202e-15,-3.586162232666394e-19
5399.561,3.779633873925699e-15,-3.586162232666394e-19
5401.849,3.730586766218323e-15,-3.586162232666394e-19
5404.136,3.852443834407108e-15,-3.586162232666394e-19
5406.424,3.944162650297121e-15,-3.586162232666394e-19
5408.711,3.944271321879929e-15,-3.586162232666394e-19
5410.999,3.899462405902067e-15,-3.586162232666394e-19
5413.287,3.834730366409392e-15,-3.586162232666394e-19
5415.574,3.76815091000898e-15,-3.586162232666394e-19
5417.862,3.724066471249838e-15,-3.586162232666394e-19
5420.149,3.726131231323191e-15,-3.586162232666394e-19
5422.437,3.751850172587769e-15,-3.586162232666394e-19
5424.724,3.755943468873539e-15,-3.586162232666394e-19
5427.012,3.769128954254252e-15,-3.586162232666394e-19
5429.3,3.844329689557439e-15,-3.586162232666394e-19
5431.587,3.89424616992728e-15,-3.586162232666394e-19
5433.875,3.811583319271273e-15,-3.586162232666394e-19
5436.162,3.708635106491092e-15,-3.586162232666394e-19
5438.45,3.722074158898357e-15,-3.586162232666394e-19
5440.737,3.765615239743458e-15,-3.586162232666394e-19
5443.025,3.73935294056484e-15,-3.586162232666394e-19
5445.313,3.7146120435455356e-15,-3.586162232666394e-19
5447.6,3.7528282168330416e-15,-3.586162232666394e-19
5449.888,3.765579015882522e-15,-3.586162232666394e-19
5452.175,3.697224590296244e-15,-3.586162232666394e-19
5454.463,3.6567625376307054e-15,-3.586162232666394e-19
5456.75,3.709613150736365e-15,-3.586162232666394e-19
5459.038,3.771302385910413e-15,-3.586162232666394e-19
5461.325,3.783364931602109e-15,-3.586162232666394e-19
5463.613,3.755653677986051e-15,-3.586162232666394e-19
5465.901,3.714974282154896e-15,-3.586162232666394e-19
5468.188,3.7277250812043765e-15,-3.586162232666394e-19
5470.476,3.790537256067442e-15,-3.586162232666394e-19
5472.763,3.785321020092655e-15,-3.586162232666394e-19
5475.051,3.6976230527665405e-15,-3.586162232666394e-19
5477.338,3.6391215173548614e-15,-3.586162232666394e-19
5479.626,3.650568257410645e-15,-3.586162232666394e-19
5481.914,3.709902941623853e-15,-3.586162232666394e-19
5484.201,3.7711937143276055e-15,-3.586162232666394e-19
5486.489,3.760942361682711e-15,-3.586162232666394e-19
5488.776,3.7146844912674074e-15,-3.586162232666394e-19
5491.064,3.7427217596318906e-15,-3.586162232666394e-19
5493.351,3.801911548401354e-15,-3.586162232666394e-19
5495.639,3.7725339971822384e-15,-3.586162232666394e-19
5497.927,3.689001773863767e-15,-3.586162232666394e-19
5500.214,3.646221394098322e-15,-3.586162232666394e-19
5502.502,3.623545257152371e-15,-3.586162232666394e-19
5504.789,3.568796513733664e-15,-3.586162232666394e-19
5507.077,3.5204666384728205e-15,-3.586162232666394e-19
5509.364,3.5306201866931883e-15,-3.586162232666394e-19
5511.652,3.573759182681899e-15,-3.586162232666394e-19
5513.939,3.612783148068278e-15,-3.586162232666394e-19
5516.227,3.647779020118571e-15,-3.586162232666394e-19
5518.515,3.684075328776467e-15,-3.586162232666394e-19
5520.802,3.73634636010715e-15,-3.586162232666394e-19
5523.09,3.807345127541758e-15,-3.586162232666394e-19
5525.377,3.829622802017413e-15,-3.586162232666394e-19
5527.665,3.771773296102582e-15,-3.586162232666394e-19
5529.952,3.755255215515755e-15,-3.586162232666394e-19
5532.24,3.828499862328396e-15,-3.586162232666394e-19
5534.528,3.810822618191616e-15,-3.586162232666394e-19
5536.815,3.63394150524101e-15,-3.586162232666394e-19
5539.103,3.481439050700348e-15,-3.586162232666394e-19
5541.39,3.457321204089143e-15,-3.586162232666394e-19
5543.678,3.5297254573280685e-15,-3.586162232666394e-19
5545.965,3.6332170280222895e-15,-3.586162232666394e-19
5548.253,3.6469458713170425e-15,-3.586162232666394e-19
5550.541,3.557161409601013e-15,-3.586162232666394e-19
5552.828,3.4819896533865756e-15,-3.586162232666394e-19
5555.116,3.45844414377816e-15,-3.586162232666394e-19
5557.403,3.447399488578766e-15,-3.586162232666394e-19
5559.691,3.4491237443593207e-15,-3.586162232666394e-19
5561.978,3.490303029471393e-15,-3.586162232666394e-19
5564.266,3.5353075542983097e-15,-3.586162232666394e-19
5566.554,3.513163908108118e-15,-3.586162232666394e-19
5568.841,3.4651962714566347e-15,-3.586162232666394e-19
